make,model,year,mileage,engine,transmission,fuel_type,location,condition,price,vehicle_age,mileage_per_year,engine_size,luxury_brand,automatic_flag
Mercedes-Benz,C200,2020,86231,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,6,14371.833333333334,2.0,1,1
Nissan,X-Trail,2021,86404,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,5,17280.8,2.0,0,1
Honda,Fit,2022,86577,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,4,21644.25,1.5,0,0
BMW,X3,2008,86750,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,18,4819.444444444444,2.0,1,1
Audi,A4,2009,86923,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,17,5113.117647058823,2.0,1,1
Toyota,Premio,2010,87096,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,16,5443.5,1.8,0,1
Subaru,Outback,2011,87269,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,15,5817.933333333333,2.5,0,1
Mazda,CX-5,2012,87442,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,14,6245.857142857143,2.2,0,1
Mercedes-Benz,C200,2013,87615,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,13,6739.615384615385,2.0,1,1
Nissan,X-Trail,2014,87788,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,12,7315.666666666667,2.0,0,1
Honda,Fit,2015,87961,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,11,7996.454545454545,1.5,0,0
BMW,X3,2016,88134,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,10,8813.4,2.0,1,1
Audi,A4,2017,88307,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,9,9811.888888888889,2.0,1,1
Toyota,Premio,2018,88480,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,8,11060.0,1.8,0,1
Subaru,Outback,2019,88653,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,7,12664.714285714286,2.5,0,1
Mazda,CX-5,2020,88826,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,6,14804.333333333334,2.2,0,1
Mercedes-Benz,C200,2021,88999,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,5,17799.8,2.0,1,1
Nissan,X-Trail,2022,89172,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,4,22293.0,2.0,0,1
Honda,Fit,2008,89345,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,18,4963.611111111111,1.5,0,0
BMW,X3,2009,89518,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,17,5265.764705882353,2.0,1,1
Audi,A4,2010,89691,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,16,5605.6875,2.0,1,1
Toyota,Premio,2011,89864,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,15,5990.933333333333,1.8,0,1
Subaru,Outback,2012,90037,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,14,6431.214285714285,2.5,0,1
Mazda,CX-5,2013,90210,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,13,6939.2307692307695,2.2,0,1
Mercedes-Benz,C200,2014,90383,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,12,7531.916666666667,2.0,1,1
Nissan,X-Trail,2015,90556,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,11,8232.363636363636,2.0,0,1
Honda,Fit,2016,90729,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,10,9072.9,1.5,0,0
BMW,X3,2017,90902,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,9,10100.222222222223,2.0,1,1
Audi,A4,2018,91075,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,8,11384.375,2.0,1,1
Toyota,Premio,2019,91248,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,7,13035.42857142857,1.8,0,1
Subaru,Outback,2020,91421,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,6,15236.833333333334,2.5,0,1
Mazda,CX-5,2021,91594,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,5,18318.8,2.2,0,1
Mercedes-Benz,C200,2022,91767,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,4,22941.75,2.0,1,1
Nissan,X-Trail,2008,91940,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,18,5107.777777777777,2.0,0,1
Honda,Fit,2009,92113,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,17,5418.411764705882,1.5,0,0
BMW,X3,2010,92286,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,16,5767.875,2.0,1,1
Audi,A4,2011,92459,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,15,6163.933333333333,2.0,1,1
Toyota,Premio,2012,92632,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,14,6616.571428571428,1.8,0,1
Subaru,Outback,2013,92805,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,13,7138.846153846154,2.5,0,1
Mazda,CX-5,2014,92978,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,12,7748.166666666667,2.2,0,1
Mercedes-Benz,C200,2015,93151,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,11,8468.272727272728,2.0,1,1
Nissan,X-Trail,2016,93324,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,10,9332.4,2.0,0,1
Honda,Fit,2017,93497,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,9,10388.555555555555,1.5,0,0
BMW,X3,2018,93670,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,8,11708.75,2.0,1,1
Audi,A4,2019,93843,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,7,13406.142857142857,2.0,1,1
Toyota,Premio,2020,94016,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,6,15669.333333333334,1.8,0,1
Subaru,Outback,2021,94189,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,5,18837.8,2.5,0,1
Mazda,CX-5,2022,94362,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,4,23590.5,2.2,0,1
Mercedes-Benz,C200,2008,94535,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,18,5251.944444444444,2.0,1,1
Nissan,X-Trail,2009,94708,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,17,5571.058823529412,2.0,0,1
Honda,Fit,2010,94881,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,16,5930.0625,1.5,0,0
BMW,X3,2011,95054,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,15,6336.933333333333,2.0,1,1
Audi,A4,2012,95227,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,14,6801.928571428572,2.0,1,1
Toyota,Premio,2013,95400,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,13,7338.461538461538,1.8,0,1
Subaru,Outback,2014,95573,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,12,7964.416666666667,2.5,0,1
Mazda,CX-5,2015,95746,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,11,8704.181818181818,2.2,0,1
Mercedes-Benz,C200,2016,95919,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,10,9591.9,2.0,1,1
Nissan,X-Trail,2017,96092,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,9,10676.888888888889,2.0,0,1
Honda,Fit,2018,96265,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,8,12033.125,1.5,0,0
BMW,X3,2019,96438,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,7,13776.857142857143,2.0,1,1
Audi,A4,2020,96611,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,6,16101.833333333334,2.0,1,1
Toyota,Premio,2021,96784,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,5,19356.8,1.8,0,1
Subaru,Outback,2022,96957,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,4,24239.25,2.5,0,1
Mazda,CX-5,2008,97130,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,18,5396.111111111111,2.2,0,1
Mercedes-Benz,C200,2009,97303,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,17,5723.705882352941,2.0,1,1
Nissan,X-Trail,2010,97476,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,16,6092.25,2.0,0,1
Honda,Fit,2011,97649,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,15,6509.933333333333,1.5,0,0
BMW,X3,2012,97822,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,14,6987.285714285715,2.0,1,1
Audi,A4,2013,97995,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,13,7538.076923076923,2.0,1,1
Toyota,Premio,2014,98168,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,12,8180.666666666667,1.8,0,1
Subaru,Outback,2015,98341,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,11,8940.09090909091,2.5,0,1
Mazda,CX-5,2016,98514,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,10,9851.4,2.2,0,1
Mercedes-Benz,C200,2017,98687,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,9,10965.222222222223,2.0,1,1
Nissan,X-Trail,2018,98860,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,8,12357.5,2.0,0,1
Honda,Fit,2019,99033,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,7,14147.57142857143,1.5,0,0
BMW,X3,2020,99206,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,6,16534.333333333332,2.0,1,1
Audi,A4,2021,99379,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,5,19875.8,2.0,1,1
Toyota,Premio,2022,99552,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,4,24888.0,1.8,0,1
Subaru,Outback,2008,99725,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,18,5540.277777777777,2.5,0,1
Mazda,CX-5,2009,99898,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,17,5876.35294117647,2.2,0,1
Mercedes-Benz,C200,2010,100071,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,16,6254.4375,2.0,1,1
Nissan,X-Trail,2011,100244,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,15,6682.933333333333,2.0,0,1
Honda,Fit,2012,100417,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,14,7172.642857142857,1.5,0,0
BMW,X3,2013,100590,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,13,7737.692307692308,2.0,1,1
Audi,A4,2014,100763,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,12,8396.916666666666,2.0,1,1
Toyota,Premio,2015,100936,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,11,9176.0,1.8,0,1
Subaru,Outback,2016,101109,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,10,10110.9,2.5,0,1
Mazda,CX-5,2017,101282,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,9,11253.555555555555,2.2,0,1
Mercedes-Benz,C200,2018,101455,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,8,12681.875,2.0,1,1
Nissan,X-Trail,2019,101628,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,7,14518.285714285714,2.0,0,1
Honda,Fit,2020,101801,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,6,16966.833333333332,1.5,0,0
BMW,X3,2021,101974,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,5,20394.8,2.0,1,1
Audi,A4,2022,102147,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,4,25536.75,2.0,1,1
Toyota,Premio,2008,102320,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,18,5684.444444444444,1.8,0,1
Subaru,Outback,2009,102493,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,17,6029.0,2.5,0,1
Mazda,CX-5,2010,102666,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,16,6416.625,2.2,0,1
Mercedes-Benz,C200,2011,102839,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,15,6855.933333333333,2.0,1,1
Nissan,X-Trail,2012,103012,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,14,7358.0,2.0,0,1
Honda,Fit,2013,103185,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,13,7937.307692307692,1.5,0,0
BMW,X3,2014,103358,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,12,8613.166666666666,2.0,1,1
Audi,A4,2015,103531,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,11,9411.90909090909,2.0,1,1
Toyota,Premio,2016,103704,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,10,10370.4,1.8,0,1
Subaru,Outback,2017,103877,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,9,11541.888888888889,2.5,0,1
Mazda,CX-5,2018,104050,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,8,13006.25,2.2,0,1
Mercedes-Benz,C200,2019,104223,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,7,14889.0,2.0,1,1
Nissan,X-Trail,2020,104396,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,6,17399.333333333332,2.0,0,1
Honda,Fit,2021,104569,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,5,20913.8,1.5,0,0
BMW,X3,2022,104742,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,4,26185.5,2.0,1,1
Audi,A4,2008,104915,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,18,5828.611111111111,2.0,1,1
Toyota,Premio,2009,105088,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,17,6181.64705882353,1.8,0,1
Subaru,Outback,2010,105261,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,16,6578.8125,2.5,0,1
Mazda,CX-5,2011,105434,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,15,7028.933333333333,2.2,0,1
Mercedes-Benz,C200,2012,105607,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,14,7543.357142857143,2.0,1,1
Nissan,X-Trail,2013,105780,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,13,8136.923076923077,2.0,0,1
Honda,Fit,2014,105953,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,12,8829.416666666666,1.5,0,0
BMW,X3,2015,106126,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,11,9647.818181818182,2.0,1,1
Audi,A4,2016,106299,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,10,10629.9,2.0,1,1
Toyota,Premio,2017,106472,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,9,11830.222222222223,1.8,0,1
Subaru,Outback,2018,106645,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,8,13330.625,2.5,0,1
Mazda,CX-5,2019,106818,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,7,15259.714285714286,2.2,0,1
Mercedes-Benz,C200,2020,106991,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,6,17831.833333333332,2.0,1,1
Nissan,X-Trail,2021,107164,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,5,21432.8,2.0,0,1
Honda,Fit,2022,107337,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,4,26834.25,1.5,0,0
BMW,X3,2008,107510,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,18,5972.777777777777,2.0,1,1
Audi,A4,2009,107683,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,17,6334.294117647059,2.0,1,1
Toyota,Premio,2010,107856,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,16,6741.0,1.8,0,1
Subaru,Outback,2011,108029,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,15,7201.933333333333,2.5,0,1
Mazda,CX-5,2012,108202,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,14,7728.714285714285,2.2,0,1
Mercedes-Benz,C200,2013,108375,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,13,8336.538461538461,2.0,1,1
Nissan,X-Trail,2014,108548,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,12,9045.666666666666,2.0,0,1
Honda,Fit,2015,108721,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,11,9883.727272727272,1.5,0,0
BMW,X3,2016,108894,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,10,10889.4,2.0,1,1
Audi,A4,2017,109067,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,9,12118.555555555555,2.0,1,1
Toyota,Premio,2018,109240,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,8,13655.0,1.8,0,1
Subaru,Outback,2019,109413,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,7,15630.42857142857,2.5,0,1
Mazda,CX-5,2020,109586,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,6,18264.333333333332,2.2,0,1
Mercedes-Benz,C200,2021,109759,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,5,21951.8,2.0,1,1
Nissan,X-Trail,2022,109932,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,4,27483.0,2.0,0,1
Honda,Fit,2008,110105,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,18,6116.944444444444,1.5,0,0
BMW,X3,2009,110278,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,17,6486.941176470588,2.0,1,1
Audi,A4,2010,110451,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,16,6903.1875,2.0,1,1
Toyota,Premio,2011,110624,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,15,7374.933333333333,1.8,0,1
Subaru,Outback,2012,110797,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,14,7914.071428571428,2.5,0,1
Mazda,CX-5,2013,110970,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,13,8536.153846153846,2.2,0,1
Mercedes-Benz,C200,2014,111143,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,12,9261.916666666666,2.0,1,1
Nissan,X-Trail,2015,111316,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,11,10119.636363636364,2.0,0,1
Honda,Fit,2016,111489,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,10,11148.9,1.5,0,0
BMW,X3,2017,111662,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,9,12406.888888888889,2.0,1,1
Audi,A4,2018,111835,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,8,13979.375,2.0,1,1
Toyota,Premio,2019,112008,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,7,16001.142857142857,1.8,0,1
Subaru,Outback,2020,112181,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,6,18696.833333333332,2.5,0,1
Mazda,CX-5,2021,112354,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,5,22470.8,2.2,0,1
Mercedes-Benz,C200,2022,112527,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,4,28131.75,2.0,1,1
Nissan,X-Trail,2008,112700,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,18,6261.111111111111,2.0,0,1
Honda,Fit,2009,112873,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,17,6639.588235294118,1.5,0,0
BMW,X3,2010,113046,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,16,7065.375,2.0,1,1
Audi,A4,2011,113219,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,15,7547.933333333333,2.0,1,1
Toyota,Premio,2012,113392,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,14,8099.428571428572,1.8,0,1
Subaru,Outback,2013,113565,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,13,8735.76923076923,2.5,0,1
Mazda,CX-5,2014,113738,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,12,9478.166666666666,2.2,0,1
Mercedes-Benz,C200,2015,113911,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,11,10355.545454545454,2.0,1,1
Nissan,X-Trail,2016,114084,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,10,11408.4,2.0,0,1
Honda,Fit,2017,114257,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,9,12695.222222222223,1.5,0,0
BMW,X3,2018,114430,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,8,14303.75,2.0,1,1
Audi,A4,2019,114603,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,7,16371.857142857143,2.0,1,1
Toyota,Premio,2020,114776,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,6,19129.333333333332,1.8,0,1
Subaru,Outback,2021,114949,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,5,22989.8,2.5,0,1
Mazda,CX-5,2022,115122,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,4,28780.5,2.2,0,1
Mercedes-Benz,C200,2008,115295,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,18,6405.277777777777,2.0,1,1
Nissan,X-Trail,2009,115468,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,17,6792.235294117647,2.0,0,1
Honda,Fit,2010,115641,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,16,7227.5625,1.5,0,0
BMW,X3,2011,115814,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,15,7720.933333333333,2.0,1,1
Audi,A4,2012,115987,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,14,8284.785714285714,2.0,1,1
Toyota,Premio,2013,116160,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,13,8935.384615384615,1.8,0,1
Subaru,Outback,2014,116333,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,12,9694.416666666666,2.5,0,1
Mazda,CX-5,2015,116506,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2280000,11,10591.454545454546,2.2,0,1
Mercedes-Benz,C200,2016,116679,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,2887500,10,11667.9,2.0,1,1
Nissan,X-Trail,2017,116852,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1487500,9,12983.555555555555,2.0,0,1
Honda,Fit,2018,117025,1500 cc,Manual,Petrol,Kisumu,Locally Used,1312500,8,14628.125,1.5,0,0
BMW,X3,2019,117198,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3780000,7,16742.571428571428,2.0,1,1
Audi,A4,2020,117371,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3607500,6,19561.833333333332,2.0,1,1
Toyota,Premio,2021,117544,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1995000,5,23508.8,1.8,0,1
Subaru,Outback,2022,117717,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2340000,4,29429.25,2.5,0,1
Mazda,CX-5,2008,117890,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2850000,18,6549.444444444444,2.2,0,1
Mercedes-Benz,C200,2009,118063,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3587499,17,6944.882352941177,2.0,1,1
Nissan,X-Trail,2010,118236,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1837500,16,7389.75,2.0,0,1
Honda,Fit,2011,118409,1500 cc,Manual,Petrol,Kisumu,Locally Used,1612500,15,7893.933333333333,1.5,0,0
BMW,X3,2012,118582,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4620000,14,8470.142857142857,2.0,1,1
Audi,A4,2013,118755,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4387500,13,9135.0,2.0,1,1
Toyota,Premio,2014,118928,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2415000,12,9910.666666666666,1.8,0,1
Subaru,Outback,2015,119101,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2820000,11,10827.363636363636,2.5,0,1
Mazda,CX-5,2016,119274,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3420000,10,11927.4,2.2,0,1
Mercedes-Benz,C200,2017,119447,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,4287500,9,13271.888888888889,2.0,1,1
Nissan,X-Trail,2018,119620,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1312500,8,14952.5,2.0,0,1
Honda,Fit,2019,119793,1500 cc,Manual,Petrol,Kisumu,Locally Used,1162500,7,17113.285714285714,1.5,0,0
BMW,X3,2020,119966,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,3360000,6,19994.333333333332,2.0,1,1
Audi,A4,2021,120139,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3217500,5,24027.8,2.0,1,1
Toyota,Premio,2022,120312,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1785000,4,30078.0,1.8,0,1
Subaru,Outback,2008,120485,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2100000,18,6693.611111111111,2.5,0,1
Mazda,CX-5,2009,120658,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,2565000,17,7097.529411764706,2.2,0,1
Mercedes-Benz,C200,2010,120831,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3237500,16,7551.9375,2.0,1,1
Nissan,X-Trail,2011,121004,2000 cc,Automatic,Petrol,Nakuru,Locally Used,1662500,15,8066.933333333333,2.0,0,1
Honda,Fit,2012,121177,1500 cc,Manual,Petrol,Kisumu,Locally Used,1462500,14,8655.5,1.5,0,0
BMW,X3,2013,121350,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,4200000,13,9334.615384615385,2.0,1,1
Audi,A4,2014,121523,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,3997499,12,10126.916666666666,2.0,1,1
Toyota,Premio,2015,121696,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,2205000,11,11063.272727272728,1.8,0,1
Subaru,Outback,2016,121869,2500 cc,Automatic,Petrol,Nairobi,Locally Used,2580000,10,12186.9,2.5,0,1
Mazda,CX-5,2017,122042,2200 cc,Automatic,Diesel,Mombasa,Foreign Used,3135000,9,13560.222222222223,2.2,0,1
Mercedes-Benz,C200,2018,122215,2000 cc,Automatic,Petrol,Nairobi,Foreign Used,3937500,8,15276.875,2.0,1,1
Nissan,X-Trail,2019,122388,2000 cc,Automatic,Petrol,Nakuru,Locally Used,2012499,7,17484.0,2.0,0,1
Honda,Fit,2020,122561,1500 cc,Manual,Petrol,Kisumu,Locally Used,1762500,6,20426.833333333332,1.5,0,0
BMW,X3,2021,122734,2000 cc,Automatic,Diesel,Nairobi,Foreign Used,5040000,5,24546.8,2.0,1,1
Audi,A4,2022,122907,2000 cc,Automatic,Diesel,Mombasa,Foreign Used,4777500,4,30726.75,2.0,1,1
Toyota,Premio,2008,123080,1800 cc,Automatic,Petrol,Nairobi,Foreign Used,1575000,18,6837.777777777777,1.8,0,1
Subaru,Outback,2009,123253,2500 cc,Automatic,Petrol,Nairobi,Locally Used,1860000,17,7250.176470588235,2.5,0,1
